ID;Code;Libellé;Stock.site;PVHT;PAHTBRUT;Fournisseur_id;Catégories
389;3297830643263;agraffe secure 2;5.000;1.58;0.63;33;40
390;3297830643270;agraffe secure 3;8.000;1.58;0.63;33;40
391;3760013463458;agraphe jig head 1B 40lbs;;3.75;1.87;;
392;3504874720028;aiguille a locher vif;3.000;2.1;1.05;;
393;3297830452803;aiguille a vif 14cm;10.000;2.25;0.8;;
394;3297830452827;aiguille a vif 18cm;;1.88;0.85;;
395;8901724332106;aiguille vif x 3 17cm tube;;2.46;0.95;;
396;3535650053337;aiguilles a locher inox 140mm;;1.67;0.75;;
397;3352210498700;aken evo spin 183cm 3/10gr;;74.17;34;42;30
398;3352210498717;aken evo spin 190cm 5/20gr;;78.33;35;42;30
399;3297830643294;anneau brise 4.5;1.000;1.75;0.68;33;40
400;3297830643300;anneau brise 5;1.000;1.75;0.68;33;40
401;3297830643317;anneau brise 6;4.000;1.75;0.68;33;40
402;3297830643331;anneau brise 7;7.000;1.75;0.68;33;40
403;3297830643348;anneau brise taille 8;;1.75;0.9;33;40
404;3297830015114;ashura the artist;;407.5;246;21;30
405;23534424111;attache rapide size 0 8kg;9.000;4.08;2.3;74;40
406;23534424128;attache rapide size 1 14kg;10.000;4.08;2.3;74;40
407;286320675740;attractant babap 2p;;5.75;2.76;6;35
408;3297830396244;avancon premium ryder x7 5kg 4;9.000;2.42;0.65;33;38
409;3297830396237;avancon premium ryder x7 5kgs 6;8.000;2.42;0.65;33;38
410;3297830396268;avancon premium ryder x7 7kg 2;4.000;2.42;0.65;33;38
411;3297830393755;avancon premium simple  x7 7kg 2;7.000;2.42;0.65;33;38
412;3297830393731;avancon premium simple x7 5kg 6;8.000;2.42;0.65;33;38
413;3297830393748;avancon premium simple x7 7kgs 4;8.000;2.42;0.65;33;38
414;3297830393762;avancon premium simple x7 9kg 2;10.000;2.42;0.65;33;38
415;3297830393854;avancon premium triple x7 7kg 4;9.000;2.58;0.7;33;38
416;4989540821527;B1 multicolor S;4.000;4.42;2.55;;
417;4993722817154;baby shoot ball ff156 ham 1 2.6grs;7.000;4.42;2.31;20;40
418;4993722817161;baby shoot ball ff156 ham 1 3.5grs;8.000;4.42;2.31;20;40
419;4993722819530;baby shoot ball ff156 ham 1 5.2grs;6.000;4.42;2.31;20;40
420;8901724335404;baillon brochet boule;7.000;2;0.6;;
421;10007716;bakkan soft blanc rouge 50l;;26.58;14.43;8;42
422;10007723;bakkan soft XL 85;;41.58;22.62;8;42
423;2073101940054;bas de ligne 19 brins non gaine 40cm resist 5kgs;1.000;3.29;1.15;54;38
424;2073101740050;bas de ligne 7 brins 40cm resist 5kg;;1.5;0.55;54;38
425;2073101740036;bas de ligne 7 brins non gainés 3kg;9.000;3.29;0.8;54;38
426;3760013489533;bas de ligne acier 12kg;2.000;10.17;5.53;35;38
427;3760013489526;bas de ligne acier 12kg black;1.000;10.17;5.53;35;38
428;3760013489557;bas de ligne acier 15kg;3.000;10.17;5.53;35;38
429;3760013489540;bas de ligne acier 15kg black;;10.17;5.53;35;38
430;3760013489496;bas de ligne acier 6kg;;10.17;5.53;35;38
431;3760013489489;bas de ligne acier 6kg black;;10.17;5.53;35;38
432;3760013489519;bas de ligne acier 9kg;;10.17;5.53;35;38
433;3760013489502;bas de ligne acier 9kg black;;10.17;5.53;35;38
434;2073101940030;bas de ligne non gaine 19 brisn non gaine resist 3kgs;5.000;3.29;1.15;54;38
435;2073101940108;bas de lignes 19 brins non gaine 40cm resist 10kgs;;3.29;1.15;54;38
436;2073100740037;bas de lignes 7 brins 40cm resist 3kg;5.000;1.5;0.55;54;38
437;2073101740074;bas de lignes 7 brins 40cm resist 7kgs;;1.5;0.55;54;38
438;286320675986;bawap 2p;;5.75;2.76;6;35
439;3297830235468;bermuda l gunki;;54.17;29.5;18;46
440;3297830235475;bermuda xl gunki;;54.17;29.5;18;46
441;3662640007527;blade runner 10/0 blanc texan;;5.75;3.45;;
442;3662640007534;blade runner 10/0 orange texan;;5.75;3.45;;
443;2073100170315;boite 42 comp reglables 275x18x45;11.000;9.08;2.25;;
444;3297830057329;boite a leurre souple gunki 35x23x5 a;;16.58;9.75;18;41
445;3297830057336;boite a leurre souple gunki 35x23x5 b;;16.58;9.75;18;41
446;3297830143282;boite accessoire gunki pm;;10.75;5.95;18;41
447;3297830143299;boite accessoires MM;;14.67;7.6;18;41
448;3297830057381;boite accessoires p&m 19x13.4x8;;4.08;2.15;33;41
449;3760001035568;boite double poissons nageurs 18.5x13.5x3.5;8.000;5.75;1.95;54;41
450;3297830057398;boite modulable p&m 27.5x19x4.5;2.000;9.92;5.45;33;41
451;3297830057343;boite pn gunki 21x17x5;;8.29;3.95;18;41
452;3297830057350;boite pn gunki 27.5x18x5x5;;10.79;5.4;18;41
453;3556178002904;boite reversible double 5+5;;4.92;2.25;8;41
454;3556178003062;boite reversible double 7+7;;7.42;3.45;8;41
455;3515190000640;boite rondelle papichou;1.000;3.5;2.1;31;40
456;3297830263423;bonnet gunki;;13.25;7.95;18;46
457;5055350273531;bonnet rage;4.000;14.58;5.25;125;46
458;3297830258863;box bag GM;;60.38;34.5;18;42
459;3297830143268;box set gunki;;49.92;27.5;18;42
460;22021061075;braid scissors;5.000;5.83;3.02;49;40
461;3297830843151;brush easy 2 0.9;;3.54;1.95;;
462;3297830843168;brush easy 2 1.4;;3.54;1.95;;
463;3297830843175;brush easy 2 1.78;;3.54;1.95;;
464;3297830845964;bullet 28grs;2.000;8.25;4.55;;
465;3297830845957;bullet tungsten 21gr;1.000;5.67;3.32;;
466;3297830013080;cap illex black;;9.17;4.59;21;46
467;3297830023010;cap illex dark navy;1.000;16.58;8.55;21;46
468;3297830023119;cap rap gambit black;2.000;9.08;5;21;46
469;3297830311117;carolina sinker ball 3.5gr mat;;3.75;1.55;18;36
470;3297830311124;carolina sinker ball 5gr mat;;3.75;1.55;18;36
471;3297830311131;carolina sinker ball 7gr mat;3.000;3.75;1.55;18;36
472;3297830213213;carry box grans modele;;65.83;35.55;18;42
473;5055350273470;casquette baseball rage;4.000;14.58;7.88;125;46
474;3297830102135;casquette gunki;;12.42;6.45;18;46
475;3297830262228;casquette gunki;;12.42;6.45;18;46
476;3297830222925;casquette gunki sgk;;16.63;9.95;18;46
477;10000205;casquette smith;;6.63;0;47;46
478;5055350273487;casquette snapback;1.000;17.49;10.49;125;46
479;22255161589;cazna 2500 fa;1.000;41.58;20;46;31
480;3660393253482;ciseaux tresse daiwa;1.000;3.75;2.1;9;40
481;3556177800112;ciseaux à tresse retractable;;3.75;1.73;8;40
482;3760013497118;colle special leurre souple;;7.92;4.75;35;40
483;22021618033;combo advanta compact t 330;3.000;41.58;17.2;;
484;22021605811;combo advanta lure 242;3.000;35.75;14.3;;
485;22021605828;combo advanta manie 272;2.000;39.08;15.64;;
486;22021605781;combo advanta spin 182;3.000;33.25;13.3;;
487;22021605798;combo advanta spin 212;1.000;31.58;18.84;;
488;22021634040;combo adventure light t 300 10/40;3.000;16.63;6.9;;
489;10005217;combo elixir 300;2.000;22.42;10.1;;
490;22021631254;combo gt pro adj t 400 2/10;2.000;34.92;12.9;;
491;22021577477;combo gt pro light t-330;;22.42;8.86;;
492;22021577521;combo gt pro spin 182;;20.75;9.27;;
493;22021631322;combo gt pro spin 1825/15;;18.29;8.63;;
494;22021577545;combo gt pro spin 242;;21.58;10.58;;
495;22021631384;combo gt pro spin t 240 10/50;4.000;20.75;10.21;;
496;22021577576;combo gt pro spin t-210;;20.75;9.94;;
497;22021577590;combo gt pro spin t-270;;22.42;10.99;;
498;22021577460;combo gt pro srong t-350;;20.75;10.38;;
499;22021631230;combo gt pro strong t 350fd 80/150;3.000;21.58;9.9;;
500;22021631247;combo gt pro toc 363 2/10;;39.08;20.55;;
501;10005262;combo gunki plugin 190 5/20gr st fv 25;32.000;74.92;39.5;;
502;3352210497512;combo ryokan spinning 632m 190m 5/20gr;;79.08;37.92;;
503;3352210497529;combo sakura ryokan spinning 702m 213m 5/20g;;83.25;39.82;;
504;10001578;combo telepike 3.5m 80/150gr;;20.75;9;;
505;5055350301661;compact storage box L;2.000;13.75;7.42;125;41
506;5055350301654;compact storage box M;3.000;11.25;6.07;125;41
507;5055350301647;compact storage box S;4.000;8.67;4.68;125;41
508;3535650031007;corde a piano 10m 20/100;5.000;4.08;1.18;4;40
509;3535650030055;corde a piano 10m 30/100;2.000;4.08;1.18;4;40
510;3760013497729;cpp carnassier 150m 25;6.000;4.13;0.98;;
511;3760013497743;cpp carnassier 150m 30;4.000;4.13;1.05;;
512;3760013497750;cpp carnassier 150m 35;;4.13;1.07;;
513;3760013497767;cpp carnassier 150m 40;;4.13;1.15;;
514;3352210460455;crispy spider jig 01;1.000;4.29;2.25;42;34
515;3352210460486;crispy spider jig 04;1.000;4.29;2.25;42;34
516;3352210460509;crispy spider jig 06;;4.29;2.25;42;34
517;10003978;cube 45 2.5gr;37.000;1.04;0.43;;
518;10003022;cube 45 3.5grs;1.000;1.04;0.44;;
519;10003985;cube 45 5gr;;1.17;0.47;;
520;3522970005627;dand pyrami nickel 15gr;6.000;1.96;0.92;;
521;3522975626988;dandin percee nickelee 3grs x2;;0.75;0.3;;
522;3522975655582;dandin percee nickelee 5grs x2;;1;0.38;;
523;3522975555585;dandin percee nickelee 7grsx2;;1.25;0.49;;
524;3522970005580;dandinette 12gr;4.000;1.25;0.48;;
525;3522970005573;dandinette percee 9gr;;1.25;0.42;;
526;3522970005610;dandn pyrami nickel 10gr;;2.04;0.92;;
527;5055350299104;dart jig heads 1 5gr natural;5.000;5.17;2.79;125;34
528;5055350299135;dart jig heads 1/0 7gr;5.000;5.17;2.79;125;34
529;5055350299128;dart jig heads 1/0 7gr natural;3.000;5.17;2.79;125;34
530;5055350299098;dart jig heads 2 3gr tiger;4.000;5.17;2.79;125;34
531;10001660;decroche leurre 130gr;2.000;3.54;1.38;;
532;3297830060824;diffuseur montre;;1.33;0.8;;
533;3297830228873;doudoune gunki l;;99.17;49.5;18;46
534;3297830228880;doudoune gunki xl;;99.17;49.5;18;46
535;10003183;drop shot 8gr;;0.75;0.32;;
536;10004340;drop shot cylindre 10gr;;0.67;0.17;;
537;3522975516562;drop shot cylindre 10gr;;4.5;2.11;;
538;10003237;drop shot cylindre 15gr;;0.75;0.24;;
539;10003220;drop shot cylindre 5gr;2.000;0.58;0.17;;
540;10007174;drop shot poire 10gr;46.000;0.67;0.23;;
541;3522977922286;drop shot poire 3gr;;3.58;1.71;;
542;10007150;drop shot poire 4gr;64.000;0.5;0.18;;
543;10007167;drop shot poire 6gr;61.000;0.58;0.18;;
544;3522977926284;drop shot poire 6gr;;3.83;1.8;;
545;10003213;drop shot poire 8gr;-4.000;0.67;0.2;;
546;3522975115284;drop shot sphere 15gr;;4.67;2.26;;
547;3297830846244;drop shot tear 10g;;7.92;4.55;;
548;3297830846282;drop shot tear 14g;;7.92;4.55;;
549;3297830845988;drop shot tear 3.5gr;2.000;4.5;2.6;;
550;3297830845995;drop shot tear 5.3g;;5.75;3.32;;
551;3297830846237;drop shot tear 7gr;;7.92;4.55;;
552;4044641159150;effzet back pack;;74.92;38.5;10;42
553;4044641137172;effzet carryal;;66.58;32.5;10;42
554;4044641150973;effzet spinning bag;2.000;49.92;24.45;10;42
555;4044641119925;effzett lure case m;;8.29;4.04;10;42
556;4044641136762;effzett quick change snap t 5 20kg;;1.42;0.77;10;40
557;4044641135123;effzett stinger 7x7 4 cm;;1.63;0.76;10;39
558;4044641135154;effzett stinger 7x7 8 cm;;1.79;1.04;10;39
559;5706301526526;effzett waterproof lure case L;;10.75;4.95;10;41
560;5706301526519;effzett waterproof lure case M;1.000;8.75;3.97;10;41
561;5706301526502;effzett waterproof lure case S;1.000;8.25;3.45;10;41
562;5706301526533;effzett waterproof lure case XL;1.000;13.25;6.39;10;41
563;3297830642709;emerillon baril 10;3.000;1.75;0.64;33;40,56
564;3297830642693;emerillon baril 14;5.000;1.75;0.64;33;40,56
565;3297830642686;emerillon baril 18;5.000;1.75;0.64;33;40,56
566;3297830642716;emerillon baril 6;2.000;1.75;0.64;33;40,56
567;3297830642204;emerillon baril bln size 20;10.000;1.5;0.5;33;40,56
568;3297830642600;emerillon italienne bln 1;8.000;1.58;0.65;33;40,56
569;3297830642617;emerillon italienne bln 2;6.000;1.58;0.65;33;40,56
570;3297830642631;emerillon italienne bln 3;;1.58;0.65;33;40,56
571;3297830642655;emerillon italienne bln 4;;1.58;0.65;33;40,56
572;3297830642518;emerillon italienne ni 1;;1.58;0.43;33;40,56
573;3297830642525;emerillon italienne ni 2;;1.58;0.43;33;40,56
574;3297830642532;emerillon italienne ni 3;;1.58;0.43;33;40,56
575;3297830642549;emerillon italienne ni 4;;1.58;0.43;33;40,56
576;3515190166841;epuisette 2.70 anti accroche;1.000;20.75;10.17;31;44
577;3297830220853;epuisette carnassier rect 15mm 2.90m;;24.92;9.9;44;44
578;3297830451646;epuisette specialist boat;;20.75;6.5;33;44
579;3297830937218;finesse jig head 0.9grs;8.000;4.67;2.67;21;36
580;3297830937225;finesse jig head 1.8;8.000;4.67;2.67;21;36
581;3297830937232;finesse jig head 3.5;7.000;4.67;2.67;21;36
582;3297830937249;finesse jig head 5.2;1.000;4.67;2.67;21;36
583;3297830937157;finesse shot 2;;4.29;2.28;21;39
584;3297830937140;finesse shot 3;1.000;4.29;2.28;21;39
585;3297830937133;finesse shot 4;5.000;4.29;2.28;21;39
586;3297830937126;finesse shot 6;3.000;4.29;2.41;21;39
587;3297830937119;finesse shot 8;4.000;4.29;2.28;21;39
588;3297830937034;finesse texas 1;7.000;4.29;2.41;21;39
589;3297830937041;finesse texas 1/0;5.000;4.29;2.28;21;39
590;3297830937027;finesse texas 2;4.000;4.29;2.28;21;39
591;3297830937058;finesse texas 2/0;3.000;4.29;2.28;21;39
592;3297830937065;finesse texas 3/0;;4.29;2.28;21;39
593;3297830937010;finesse texas 4;2.000;4.29;2.41;21;39
594;3297830937072;finesse texas 4/0;5.000;4.29;2.41;21;39
595;3297830937003;finesse texas 6;;4.29;2.41;21;39
596;4993722835844;finesse wacky ff205 4;8.000;3.54;1.68;20;39
597;4993722835868;finesse wacky ff205 taille 01;3.000;3.54;1.68;20;39
598;4993722835851;finesse wacky ff205 taille 02;5.000;3.54;1.68;20;39
599;4993722835837;finesse wacky ff205 taille 6;5.000;3.54;1.68;20;39
600;4953873010804;flashy swimmer 3.5gr 1/0;1.000;7.33;3.87;76;39
601;4953873010828;flashy swimmer 7.5gr 5/0;4.000;7.33;3.87;76;39
602;3297830263065;g fish 10grs 3/0;2.000;3.25;1.7;18;36
603;3297830263478;g fish 12gr 3/0 natural green/silver;;4.38;2.18;18;36
604;3297830263072;g fish 12gr 3/0 neutral;;3.58;1.85;18;36
605;3297830263270;g fish 12grs 3/0 orange fluo yellow;2.000;4.92;2.3;18;36
606;3297830263058;g fish 7gr 3/0 neutral;;3;1.4;18;36
607;3297830407087;g fish flash 5gr 3/0 nat green /silver;;4.67;2.39;18;36
608;3297830407094;g fish flash 8gr 4/0 nat green/silver;;4.67;2.39;18;36
609;3297830411947;g fish flash pike 10gr 6/0 nat green/silver;;6.58;3.43;18;36
610;3297830411954;g fish flash pike 15gr 6/0 nat green/silver;2.000;6.92;3.6;18;36
611;3297830411961;g fish flash pike 20gr 6/0 nat green/silver;;7.21;3.76;18;36
612;3297830411930;g fish flash pike 5gr 6/0 nat green/silver;;5.67;2.94;18;36
613;3297830263454;g fish natural green silver 7gr 3/0;;3.33;1.65;18;36
614;3297830263263;g fish orange fluo yellow 10gr 3/0;4.000;3.88;1.95;18;36
615;3297830263256;g fish orange fluo yellow 7gr 3/0;;3.33;1.65;18;36
616;3297830263553;g fish pike 15gr 6/0 nat green/silver;;5.79;3.05;18;36
617;3297830263157;g fish pike 15gr 6/0 neutral;;5.75;2.95;18;36
618;3297830263355;g fish pike 15gr 6/0 orange/fluo yellow;;5.79;3.05;18;36
619;3297830263560;g fish pike 20gr 6/0 nat green/silver;;7.08;3.55;18;36
620;3297830263164;g fish pike 20gr 6/0 neutral;;6.54;3.3;18;36
621;3297830263362;g fish pike 20gr 6/0 orange/fluo yellow;;7.08;3.55;18;36
622;3297830263577;g fish pike 30gr 6/0 nat green/silver;;8.25;4;18;36
623;3297830263171;g fish pike 30gr 6/0 neutral;;6.58;3.45;18;36
624;3297830263379;g fish pike 30gr orange/fluo yellow;1.000;8.25;4;18;36
625;3297830385866;g fish screw natural black 07grs;1.000;6.5;3.1;18;36
626;3297830385873;g fish screw natural black 10 grs;2.000;7;3.35;18;36
627;3297830385880;g fish screw natural black 15grs;3.000;7.17;3.45;18;36
628;3297830109363;g foot 15gr 4/0 nat brown/white;;4.79;2.4;18;36
629;3297830109370;g foot 18gr 4/0 nat brown/white;;5.13;2.56;18;36
630;3297830109172;g foot 18gr 4/0 neutral;3.000;4.42;2.35;18;36
631;3297830109394;g foot 28gr 5/0 nat brown/white;;6.29;3.27;18;36
632;3297830109196;g foot 28gr 5/0 neutral;3.000;5.5;2.75;18;36
633;3297830411442;g foot guard mat natural 2.7grs 4;1.000;4.13;2.1;18;36
634;3297830411459;g foot guard mat natural 3.5grs 1;1.000;3.63;1.85;18;36
635;3297830411466;g foot guard mat natural 5grs 1/0;;3.63;1.85;18;36
636;3297830411336;g foot mat 1.8gr 6 nat;1.000;3.75;1.75;18;36
637;3297830411343;g foot mat 2.7gr 4 nat;3.000;3.75;1.75;18;36
638;3297830411350;g foot mat 3.5gr 1 nat;7.000;3.75;1.75;18;36
639;3297830411367;g foot mat 5gr 1/0 nat;1.000;3.75;1.75;18;36
640;3297830411435;g foot mat natural guard 1.8gr;;3.63;2.1;18;36
641;3297830109387;g foot natural brown white 21 grs 4/0;;6;2.7;18;36
642;3297830109165;g foot neutral 15grs 4/0;;4.13;2.1;18;36
643;3297830109189;g foot neutral 21grs 4/0;;4.71;2.4;18;36
644;3297830109479;g foot pike 10gr 6/0 neutral;;3.67;1.95;18;36
645;3297830109486;g foot pike 15gr 6/0 neutral;;4.5;2.45;18;36
646;3297830109462;g foot pike 5gr 6/0 neutral;;3.42;1.65;18;36
647;3297830115364;g round 10gr 4/ natural black;;3.5;1.73;18;36
648;3297830115388;g round 15gr 5/0 natural black;;4.08;2.1;18;36
649;3297830115180;g round 15gr 5/0 neutral;2.000;4.92;2.4;18;36
650;3297830115197;g round 18gr 5/0 neutral;6.000;5.17;2.55;18;36
651;3297830115340;g round 5gr 2/0 natural black;;2.79;1.42;18;36
652;3297830115357;g round 8gr 3/0 natural black;;3.46;1.72;18;36
653;3297830344863;g round l shank 15grs;;6.25;2.95;18;36
654;3297830115166;g round neutral 10grs 4/0;;3.92;1.8;18;36
655;3297830115456;g round neutral 15grs 5/0;;1.21;0.4;18;36
656;3297830115142;g round neutral 5grs 2/0;5.000;2.92;1.35;18;36
657;3297830115159;g round neutral 8grs 3/0;1.000;3.5;1.65;18;36
658;3297830355555;g round pike short  nat black 10grs 4/0;5.000;3.75;1.85;18;36
659;3297830355531;g round pike short nat black 05gr 4/0;;2.92;1.45;18;36
660;3297830355562;g round pike short nat black 15grs 5/0;6.000;4.08;1.95;18;36
661;3297830355579;g round pike short nat black 20gr 5/0;;4.92;2.45;18;36
662;3297830355548;g round pike short nat black 7grs 4/0;1.000;3.25;1.6;18;36
663;3297830296254;g skull neutral 1/0;4.000;3.46;1.7;18;36
664;3297830296278;g skull neutral 10grs 3/0;;4.58;2.35;18;36
665;3297830296285;g skull neutral 14grs 4/0;;5.29;2.75;18;36
666;3297830296247;g skull neutral 3.5 grs size 1;1.000;2.96;1.45;18;36
667;3297830296261;g skull neutral 7g 2/0;2.000;4.58;2.25;18;36
668;3297830116057;g slide 12gr 3/0 orange fluo yellow;2.000;4.92;2.35;18;36
669;3297830116019;g slide 5grs 2/0 orange fluo yellow;1.000;3.67;1.75;18;36
670;3297830116132;g slide natural black silver 07gr 2/0;2.000;3.75;1.8;18;36
671;3297830116149;g slide natural black silver 10gr 3/0;4.000;4.58;2.15;18;36
672;3297830116156;g slide natural black silver 12grs 3/0;4.000;4.92;2.35;18;36
673;3297830116118;g slide natural black silver 5grs 2/0;5.000;3.67;1.8;18;36
674;3297830116033;g slide orange fluo yellow 07gr 2/0;;3.75;1.8;18;36
675;3297830116040;g slide orange fluo yellow 10gr 3/0;5.000;4.58;2.15;18;36
676;3297830390662;g tex 10grs 3/0 orange fluo yellow;5.000;4.5;2.1;18;36
677;3297830390679;g tex 10grs 4/0 orange fluo yellow;3.000;4.58;2.15;18;36
678;3297830390693;g tex 15grs 4/0 orange fluo yellow;2.000;4.92;2.35;18;36
679;3297830390716;g tex 21grs 5/0 orange fluo yellow;2.000;5.25;2.45;18;36
680;3297830390617;g tex 5grs 2/0 orange fluo yellow;;3.67;1.7;18;36
681;3297830390624;g tex 5grs 3/0 orange fluo yellow;3.000;3.75;1.75;18;36
682;3297830390631;g tex 7grs 3/0 orange fluo yellow;;4;1.9;18;36
683;3297830390648;g tex 7grs 4/0 orange fluo yellow;4.000;4.08;1.95;18;36
684;3297830390600;g tex orange/fluo yellow 3.5grs 2/0;5.000;3.5;1.65;18;36
685;3297830151812;g verti 10grs 3/0 orange fluo yellow;1.000;5.25;2.45;18;36
686;3297830151867;g verti 14grs 4/0 orange fluo yellow;6.000;5.75;2.7;18;36
687;3297830151874;g verti 18grs 4/0 orange fluo yellow;1.000;5.75;2.7;18;36
688;3297830151911;g verti natural brown white 10grs;;5.25;2.45;18;36
689;3297830151966;g verti natural brown white 14grs;2.000;5.75;2.7;18;36
690;3297830411251;gslide matt natural 3.5gr H1;2.000;3.75;1.75;18;36
691;3297830411244;gslide matt neutral 2.5gr H4;1.000;3.75;1.75;18;36
692;3297830411268;gslide matt neutral 5gr H1/0;4.000;3.75;1.75;18;36
693;3520510900104;gaines rouge 2.8cm;2.000;1.67;0.94;;
694;3297830834111;gambit glass 3mm;;7.46;4.26;;
695;3297830834128;gambit glass 4mm;;7.46;4.26;;
696;3297830834135;gambit glass 5 mm;1.000;7.46;4.26;;
697;3297830839215;gambit wire bait ring;;2.71;1.46;;
698;5055350206317;gant fox rage L;2.000;16.24;8.78;125;46
699;5055350212134;gant fox rage M;2.000;16.24;8.78;125;46
700;4044641119253;glass fat weight 6grs;6.000;3.08;1.54;;
701;4044641119185;glass rattle weight 8grs;4.000;5.25;2.62;;
702;8901724335015;grelot aligator X2;10.000;1.88;0.65;;
703;3297830258856;gunki hand bag GM;;45.75;24.95;18;42
704;3297830258849;gunki hand bag pm;1.000;29.08;15.95;18;42
705;3297830822804;gunki ice 0.17;3.000;7.92;4.6;18;38
706;3297830822811;gunki ice 0.19;3.000;7.92;4.6;18;38
707;3297830822828;gunki ice 0.22;3.000;7.92;4.6;18;38
708;3297830822835;gunki ice 0.24;3.000;7.92;4.6;18;38
709;3297830822842;gunki ice 0.265;2.000;7.92;4.6;18;38
710;3297830822859;gunki ice 0.29;2.000;7.92;4.6;18;38
711;3297830822866;gunki ice 0.34;3.000;9.08;5.25;18;38
712;3297830822873;gunki ice 0.41;3.000;9.08;5.25;18;38
713;3297830822880;gunki ice 0.44;3.000;9.08;5.25;18;38
714;3297830259068;gunki reel cover;1.000;5.75;2.95;18;31
715;3359226013491;ham double 2;9.000;3.29;1.85;;
716;3359226015495;ham double 4;3.000;3.79;1.85;;
717;3359226110497;ham double 4;;3.29;1.58;;
718;3359226017499;ham double 9902nz N°6;7.000;3.79;1.85;;
